Source,Target,Weight,Type
6,110,0.3497,Undirected
6,111,0.3717,Undirected
6,112,0.2172,Undirected
6,117,0.314,Undirected
6,119,0.2851,Undirected
6,169,0.2504,Undirected
6,174,0.263,Undirected
6,196,0.2318,Undirected
6,209,0.3261,Undirected
6,232,0.2479,Undirected
6,254,0.3596,Undirected
6,255,0.2383,Undirected
6,302,0.3017,Undirected
6,310,0.3675,Undirected
6,312,0.2119,Undirected
6,325,0.2134,Undirected
6,347,0.2126,Undirected
6,374,0.239,Undirected
6,380,0.2024,Undirected
6,396,0.3183,Undirected
6,400,0.2276,Undirected
6,445,0.2361,Undirected
6,446,0.273,Undirected
6,471,0.3259,Undirected
6,481,0.3023,Undirected
6,485,0.4222,Undirected
6,486,0.2344,Undirected
6,492,0.2245,Undirected
6,496,0.3569,Undirected
6,579,0.2135,Undirected
6,580,0.2653,Undirected
6,662,0.205,Undirected
6,720,0.222,Undirected
6,728,0.2548,Undirected
7,8,0.2894,Undirected
7,9,0.3096,Undirected
7,12,0.4654,Undirected
7,35,0.2935,Undirected
7,42,0.4139,Undirected
7,43,0.3836,Undirected
7,47,0.3827,Undirected
7,52,0.4206,Undirected
7,57,0.2982,Undirected
7,67,0.3547,Undirected
7,75,0.2002,Undirected
7,77,0.5349,Undirected
7,83,0.2505,Undirected
7,111,0.213,Undirected
7,114,0.3865,Undirected
7,115,0.5969,Undirected
7,116,0.2813,Undirected
7,124,0.4641,Undirected
7,125,0.416,Undirected
7,127,0.3898,Undirected
7,129,0.6836,Undirected
7,133,0.6836,Undirected
7,135,0.2701,Undirected
7,136,0.2035,Undirected
7,157,0.2788,Undirected
7,168,0.2522,Undirected
7,170,0.2718,Undirected
7,172,0.4552,Undirected
7,173,0.2148,Undirected
7,174,0.4712,Undirected
7,175,0.4917,Undirected
7,176,0.585,Undirected
7,177,0.2225,Undirected
7,178,0.4768,Undirected
7,179,0.5133,Undirected
7,182,0.5698,Undirected
7,183,0.3954,Undirected
7,184,0.3936,Undirected
7,185,0.3326,Undirected
7,191,0.3135,Undirected
7,194,0.2349,Undirected
7,195,0.585,Undirected
7,196,0.4908,Undirected
7,198,0.2917,Undirected
7,210,0.3274,Undirected
7,212,0.2394,Undirected
7,217,0.2464,Undirected
7,302,0.3305,Undirected
7,308,0.2525,Undirected
7,310,0.5527,Undirected
7,311,0.6352,Undirected
7,312,0.4264,Undirected
7,313,0.3393,Undirected
7,314,0.5722,Undirected
7,325,0.2282,Undirected
7,326,0.2773,Undirected
7,347,0.2806,Undirected
7,372,0.2749,Undirected
7,380,0.2326,Undirected
7,381,0.2333,Undirected
7,433,0.308,Undirected
7,434,0.5247,Undirected
7,435,0.308,Undirected
7,442,0.3862,Undirected
7,446,0.2667,Undirected
7,453,0.2059,Undirected
7,454,0.2221,Undirected
7,455,0.6212,Undirected
7,456,0.4882,Undirected
7,457,0.6892,Undirected
7,458,0.3525,Undirected
7,460,0.2564,Undirected
7,461,0.3403,Undirected
7,480,0.2158,Undirected
7,491,0.3048,Undirected
7,509,0.2005,Undirected
7,511,0.2373,Undirected
7,538,0.3002,Undirected
7,542,0.2158,Undirected
7,583,0.4353,Undirected
7,585,0.322,Undirected
7,586,0.3023,Undirected
7,587,0.3505,Undirected
7,588,0.309,Undirected
7,589,0.205,Undirected
7,590,0.2579,Undirected
7,612,0.2126,Undirected
7,615,0.2146,Undirected
7,627,0.2491,Undirected
7,651,0.2029,Undirected
7,661,0.2077,Undirected
7,665,0.3346,Undirected
7,666,0.3628,Undirected
7,716,0.2662,Undirected
7,717,0.3095,Undirected
7,731,0.2701,Undirected
7,732,0.4795,Undirected
7,747,0.2582,Undirected
7,776,0.2106,Undirected
7,783,0.2297,Undirected
8,9,0.4247,Undirected
8,12,0.2857,Undirected
8,23,0.2809,Undirected
8,35,0.2302,Undirected
8,53,0.226,Undirected
8,115,0.2043,Undirected
8,116,0.2332,Undirected
8,125,0.3468,Undirected
8,146,0.2519,Undirected
8,149,0.2601,Undirected
8,159,0.2321,Undirected
8,161,0.2125,Undirected
8,168,0.4317,Undirected
8,169,0.358,Undirected
8,170,0.4177,Undirected
8,173,0.3583,Undirected
8,185,0.2363,Undirected
8,188,0.2566,Undirected
8,194,0.209,Undirected
8,239,0.2552,Undirected
8,244,0.2348,Undirected
8,292,0.2666,Undirected
8,302,0.2851,Undirected
8,310,0.2058,Undirected
8,311,0.248,Undirected
8,312,0.3498,Undirected
8,313,0.2232,Undirected
8,314,0.2235,Undirected
8,325,0.293,Undirected
8,347,0.2354,Undirected
8,371,0.2827,Undirected
8,380,0.2216,Undirected
8,381,0.2237,Undirected
8,386,0.3309,Undirected
8,395,0.2052,Undirected
8,434,0.2986,Undirected
8,442,0.2681,Undirected
8,455,0.2757,Undirected
8,457,0.3059,Undirected
8,458,0.2194,Undirected
8,491,0.2557,Undirected
8,516,0.2253,Undirected
8,538,0.2117,Undirected
8,583,0.3069,Undirected
8,585,0.227,Undirected
8,586,0.2131,Undirected
8,587,0.2474,Undirected
8,588,0.2188,Undirected
8,608,0.2503,Undirected
8,647,0.227,Undirected
8,665,0.2174,Undirected
8,666,0.2401,Undirected
8,677,0.2486,Undirected
8,694,0.2692,Undirected
8,708,0.2165,Undirected
8,717,0.205,Undirected
8,720,0.2962,Undirected
8,721,0.371,Undirected
