Source,Target,Weight,Type
24,394,0.3066,Undirected
24,395,0.2957,Undirected
25,26,0.8654,Undirected
25,35,0.4243,Undirected
25,36,0.486,Undirected
25,44,0.4164,Undirected
25,60,0.2593,Undirected
25,61,0.3162,Undirected
25,62,0.3202,Undirected
25,105,0.2085,Undirected
25,106,0.2271,Undirected
25,137,0.2539,Undirected
25,138,0.2116,Undirected
25,201,0.2049,Undirected
25,218,0.2214,Undirected
25,314,0.2237,Undirected
25,315,0.2414,Undirected
25,336,0.4147,Undirected
25,337,0.3976,Undirected
25,338,0.4956,Undirected
25,339,0.421,Undirected
25,364,0.4651,Undirected
25,365,0.4216,Undirected
25,371,0.3721,Undirected
25,375,0.3425,Undirected
25,378,0.5127,Undirected
25,379,0.4369,Undirected
25,383,0.3424,Undirected
25,384,0.3334,Undirected
25,396,0.3822,Undirected
25,397,0.4712,Undirected
25,411,0.3125,Undirected
25,412,0.2404,Undirected
25,463,0.2129,Undirected
25,533,0.2759,Undirected
25,534,0.2076,Undirected
25,593,0.2918,Undirected
25,639,0.2317,Undirected
26,35,0.5068,Undirected
26,36,0.515,Undirected
26,44,0.4594,Undirected
26,61,0.2262,Undirected
26,62,0.23,Undirected
26,336,0.4559,Undirected
26,337,0.3469,Undirected
26,338,0.5391,Undirected
26,339,0.5028,Undirected
26,364,0.4352,Undirected
26,365,0.5026,Undirected
26,371,0.4187,Undirected
26,375,0.4526,Undirected
26,378,0.5465,Undirected
26,379,0.4499,Undirected
26,383,0.2962,Undirected
26,384,0.3229,Undirected
26,396,0.3438,Undirected
26,397,0.532,Undirected
26,411,0.2162,Undirected
26,533,0.2021,Undirected
27,32,0.5654,Undirected
27,341,0.3774,Undirected
27,344,0.4396,Undirected
27,345,0.3426,Undirected
27,363,0.4672,Undirected
27,516,0.2069,Undirected
28,29,0.3978,Undirected
28,30,0.4755,Undirected
28,31,0.4313,Undirected
28,45,0.2174,Undirected
28,46,0.2275,Undirected
28,47,0.2922,Undirected
28,48,0.2488,Undirected
28,52,0.2053,Undirected
